Atleta,Pontos,Media,Preco atual,Preco var,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS 
52950,4,3.98,17.68,-0.75,0.2,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.36,1.52,0.0,1.0
52950,-7.5,3.54,15.44,-2.24,0.19230769230769232,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.15384615384615385,0.038461538461538464,0.34615384615384615,1.4615384615384615,0.0,1.0
52950,17,4.04,19.24,3.8,0.18518518518518517,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.14814814814814814,0.037037037037037035,0.37037037037037035,1.5555555555555556,0.0,0.9629629629629629
53472,-2.4,-2.4,2.73,-3.27,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53472,12.3,4.95,7.01,4.28,0.5,2.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.5,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53472,1.2,3.7,6.28,-0.73,1.0,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,3.3333333333333335,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
53472,1.9,3.25,6.6,0.32,1.0,1.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,1.25,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
53472,-0.6,2.48,5.93,-0.67,0.8,1.0,0.2,0.0,0.0,0.4,0.2,0.0,0.0,1.0,2.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0
53472,0.4,2.13,5.92,-0.01,0.6666666666666666,1.6666666666666667,0.16666666666666666,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,1.0,2.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
53472,-2,1.54,5.11,-0.81,0.8571428571428571,1.4285714285714286,0.14285714285714285,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.8571428571428571,2.4285714285714284,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
53472,-2.1,1.08,4.84,-0.27,0.75,1.375,0.125,0.0,0.0,0.375,0.125,0.0,0.0,0.875,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
53472,2.6,1.25,5.64,0.8,0.7777777777777778,1.7777777777777777,0.1111111111111111,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,1.0,2.3333333333333335,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0
53472,0.8,1.21,5.31,-0.33,0.7,1.9,0.1,0.0,0.0,0.4,0.1,0.0,0.0,1.0,2.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0
53472,8.2,1.85,6.85,1.54,0.8181818181818182,2.1818181818181817,0.09090909090909091,0.0,0.0,0.36363636363636365,0.18181818181818182,0.0,0.0,1.0,2.090909090909091,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0
53472,0.6,1.75,5.68,-1.17,0.75,2.0833333333333335,0.08333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0833333333333333,2.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0
53472,-0.6,1.57,5.35,-0.33,0.9230769230769231,2.076923076923077,0.07692307692307693,0.0,0.0,0.3076923076923077,0.15384615384615385,0.0,0.0,1.0,2.076923076923077,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0
53472,1.2,1.54,5.6,0.25,1.0,2.142857142857143,0.07142857142857142,0.0,0.0,0.35714285714285715,0.14285714285714285,0.0,0.0,1.0714285714285714,2.0714285714285716,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
53472,0,1.44,5.3,-0.3,1.0,2.0,0.06666666666666667,0.0,0.0,0.3333333333333333,0.13333333333333333,0.0,0.0,1.0,2.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
53472,-1.4,1.26,5.02,-0.28,1.0625,1.9375,0.0625,0.0,0.0,0.3125,0.125,0.0,0.0,1.0625,1.9375,0.0,0.375,0.0625,0.0,0.0,0.0,0.0
53472,0,1.19,5.05,0.03,1.0,1.8235294117647058,0.058823529411764705,0.0,0.0,0.29411764705882354,0.11764705882352941,0.0,0.0,1.0,1.8235294117647058,0.0,0.35294117647058826,0.058823529411764705,0.0,0.0,0.0,0.0
53472,0.7,1.16,5.13,0.08,0.9444444444444444,1.7222222222222223,0.05555555555555555,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.9444444444444444,1.7222222222222223,0.0,0.3333333333333333,0.05555555555555555,0.0,0.0,0.0,0.0
53472,0.3,1.11,4.96,-0.17,0.8947368421052632,1.7894736842105263,0.05263157894736842,0.0,0.0,0.3157894736842105,0.10526315789473684,0.0,0.0,0.9473684210526315,1.6842105263157894,0.0,0.3157894736842105,0.05263157894736842,0.0,0.0,0.0,0.0
53472,7.5,1.43,6.3,1.34,0.85,1.7,0.05,0.0,0.0,0.3,0.15,0.0,0.0,0.9,1.65,0.0,0.3,0.05,0.0,0.0,0.0,0.0
54189,-0.5,-0.5,1.46,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54250,0.2,0.2,3.18,-0.82,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54250,-1.8,-0.8,2.36,-0.82,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54250,-0.6,-0.73,2.35,-0.01,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54250,2.1,-0.02,2.8,0.45,1.0,1.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54395,-2.9,-2.9,13.16,-4.84,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54395,4.6,0.85,13.76,0.6,1.5,5.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
54395,10.2,3.97,15.67,1.91,1.3333333333333333,4.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
54395,-0.5,2.85,13.74,-1.93,1.75,4.25,0.5,0.0,0.25,0.25,0.0,0.0,0.0,1.0,1.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0
54395,1.6,2.6,13.81,0.07,1.6,3.8,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.8,1.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0
54395,1.7,2.45,13.72,-0.09,1.6666666666666667,4.5,0.3333333333333333,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.8333333333333334,1.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
54395,12.6,3.9,15.97,2.25,1.7142857142857142,4.142857142857143,0.2857142857142857,0.0,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.0,0.0,0.8571428571428571,1.4285714285714286,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
54395,2.3,3.7,14.63,-1.34,1.625,4.375,0.25,0.0,1.0,0.625,0.125,0.0,0.0,1.0,1.375,0.0,0.25,0.0,0.0,0.0,0.0,0.0
54395,1.7,3.48,14.34,-0.29,1.5555555555555556,4.111111111111111,0.2222222222222222,0.0,0.8888888888888888,0.5555555555555556,0.1111111111111111,0.0,0.0,1.3333333333333333,1.8888888888888888,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
54395,10.6,4.19,15.92,1.58,1.4,4.1,0.2,0.0,0.8,0.6,0.1,0.0,0.0,2.0,1.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0
54395,2.5,4.04,14.59,-1.33,1.3636363636363635,4.0,0.18181818181818182,0.0,0.8181818181818182,0.6363636363636364,0.09090909090909091,0.0,0.0,1.9090909090909092,1.7272727272727273,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0
54395,2.3,3.9,14.52,-0.07,1.25,3.8333333333333335,0.16666666666666666,0.0,0.8333333333333334,0.5833333333333334,0.08333333333333333,0.0,0.0,1.9166666666666667,1.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
54395,-1.5,3.48,13.57,-0.95,1.2307692307692308,3.8461538461538463,0.15384615384615385,0.0,0.7692307692307693,0.6153846153846154,0.07692307692307693,0.0,0.0,1.7692307692307692,1.9230769230769231,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0
54395,-3.2,3.0,12.98,-0.59,1.1428571428571428,3.857142857142857,0.14285714285714285,0.0,0.7142857142857143,0.5714285714285714,0.07142857142857142,0.0,0.0,1.6428571428571428,2.0714285714285716,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
54395,6.3,3.22,14.59,1.61,1.1333333333333333,3.6666666666666665,0.13333333333333333,0.0,0.8,0.5333333333333333,0.06666666666666667,0.0,0.0,1.7333333333333334,2.066666666666667,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0
54395,3.1,3.21,13.96,-0.63,1.125,3.4375,0.125,0.0,0.75,0.5,0.0625,0.0,0.0,1.8125,2.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0
54395,1.9,3.13,13.66,-0.3,1.1176470588235294,3.5294117647058822,0.11764705882352941,0.0,0.7058823529411765,0.47058823529411764,0.058823529411764705,0.0,0.0,1.8235294117647058,1.9411764705882353,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0
54395,3.3,3.14,13.76,0.1,1.0555555555555556,3.611111111111111,0.1111111111111111,0.0,0.6666666666666666,0.5555555555555556,0.05555555555555555,0.0,0.0,1.8333333333333333,1.8333333333333333,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0
54395,13.8,3.7,15.81,2.05,1.0,3.6842105263157894,0.10526315789473684,0.0,0.6842105263157895,0.5263157894736842,0.10526315789473684,0.0,0.0,1.9473684210526316,1.7894736842105263,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0
54395,4.7,3.75,14.2,-1.61,1.0,3.55,0.1,0.0,0.65,0.55,0.1,0.0,0.0,2.05,1.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0
54424,3.1,3.1,15.98,-2.02,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54424,-2.9,0.1,11.86,-4.12,0.0,7.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.5,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
54424,6.7,2.3,13.3,1.44,0.6666666666666666,7.333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,3.0,2.3333333333333335,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
54424,-1.4,1.38,11.52,-1.78,0.75,6.0,0.0,0.0,0.5,0.25,0.0,0.25,0.0,2.5,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
54424,-1.3,0.84,10.87,-0.65,1.0,5.8,0.0,0.0,0.4,0.2,0.0,0.2,0.0,2.2,1.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0
54424,5.5,1.62,11.68,0.81,2.1666666666666665,5.333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,2.1666666666666665,1.8333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
54424,8.9,2.66,12.43,0.75,2.4285714285714284,4.857142857142857,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,2.5714285714285716,1.8571428571428572,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
54424,13.1,3.96,14.06,1.63,2.5,4.875,0.0,0.0,0.25,0.125,0.0,0.125,0.0,3.25,1.75,0.0,0.375,0.0,0.0,0.0,0.0,0.0
54424,6,4.19,13.54,-0.52,2.888888888888889,5.444444444444445,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,3.4444444444444446,1.6666666666666667,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0
54424,4.5,4.22,13.46,-0.08,2.9,5.2,0.0,0.0,0.3,0.1,0.0,0.1,0.0,3.3,1.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0
54424,2.6,4.07,13.09,-0.37,2.727272727272727,5.090909090909091,0.0,0.0,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.0,3.3636363636363638,2.090909090909091,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0
54424,0.9,3.81,12.8,-0.29,2.75,4.75,0.0,0.0,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,3.1666666666666665,2.4166666666666665,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
54424,2,3.67,12.94,0.14,2.6153846153846154,4.923076923076923,0.0,0.0,0.3076923076923077,0.07692307692307693,0.0,0.07692307692307693,0.0,3.1538461538461537,2.4615384615384617,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0
54424,15.6,4.52,15.28,2.34,2.642857142857143,4.785714285714286,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.07142857142857142,0.0,3.5714285714285716,2.4285714285714284,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
54424,0,4.22,12.59,-2.69,2.6,4.733333333333333,0.0,0.0,0.26666666666666666,0.13333333333333333,0.0,0.06666666666666667,0.0,3.4,2.466666666666667,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0
54424,-1.4,3.87,11.91,-0.68,2.4375,4.625,0.0,0.0,0.25,0.125,0.0,0.0625,0.0,3.1875,2.375,0.0,0.25,0.0,0.0,0.0,0.0,0.0
54424,3.2,3.83,12.62,0.71,2.3529411764705883,4.470588235294118,0.0,0.0,0.23529411764705882,0.11764705882352941,0.0,0.058823529411764705,0.0,3.235294117647059,2.411764705882353,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0
54424,2.3,3.75,12.46,-0.16,2.5555555555555554,4.333333333333333,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.05555555555555555,0.0,3.1666666666666665,2.4444444444444446,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
54424,-0.5,3.53,11.75,-0.71,2.4210526315789473,4.2105263157894735,0.0,0.0,0.21052631578947367,0.10526315789473684,0.0,0.05263157894736842,0.0,3.1578947368421053,2.6315789473684212,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0
54424,0.3,3.37,11.94,0.19,2.45,4.15,0.0,0.0,0.25,0.1,0.0,0.05,0.0,3.05,2.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0
54424,-0.7,3.18,11.63,-0.31,2.4285714285714284,4.333333333333333,0.0,0.0,0.23809523809523808,0.09523809523809523,0.0,0.047619047619047616,0.0,2.9523809523809526,2.5714285714285716,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0
54424,10.4,3.51,13.46,1.83,2.4545454545454546,4.181818181818182,0.0,0.0,0.22727272727272727,0.09090909090909091,0.0,0.045454545454545456,0.0,3.090909090909091,2.5454545454545454,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0
54424,5.1,3.58,12.74,-0.72,2.4347826086956523,4.173913043478261,0.0,0.0,0.21739130434782608,0.08695652173913043,0.0,0.043478260869565216,0.0,3.130434782608696,2.5652173913043477,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0
54424,7,3.72,12.93,0.19,2.5833333333333335,4.0,0.0,0.0,0.20833333333333334,0.08333333333333333,0.0,0.041666666666666664,0.0,3.2083333333333335,2.6666666666666665,0.0,0.375,0.0,0.0,0.0,0.0,0.0
55348,0.9,0.9,5.01,-0.99,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55348,3.5,2.2,5.74,0.73,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55348,0.3,1.57,5.22,-0.52,3.0,5.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.6666666666666667,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
56102,1.7,1.7,11.89,-2.11,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56102,-0.6,0.55,9.36,-2.53,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56102,-1.3,-0.07,7.59,-1.77,0.6666666666666666,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56102,0.7,0.12,7.54,-0.05,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56102,-3.1,-0.52,6.65,-0.89,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
56102,0,-0.43,6.99,0.34,0.8333333333333334,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.1666666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
56102,5.5,0.42,7.96,0.97,1.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
56102,-1.8,0.14,6.66,-1.3,0.875,2.625,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.75,1.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0
56102,-2.4,-0.14,6.39,-0.27,0.8888888888888888,2.4444444444444446,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,1.5555555555555556,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
56102,-1.4,-0.27,6.28,-0.11,0.8,2.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.6,1.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0
56102,0.2,-0.23,6.57,0.29,1.0,2.727272727272727,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.6363636363636364,1.6363636363636365,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
56102,-0.8,-0.28,6.15,-0.42,0.9166666666666666,2.5833333333333335,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5833333333333334,1.5833333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
56102,-0.9,-0.33,6.08,-0.07,0.9230769230769231,2.5384615384615383,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.6153846153846154,1.5384615384615385,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0
56102,-0.9,-0.37,5.92,-0.16,0.9285714285714286,2.5714285714285716,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.5714285714285714,1.5,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0
56102,-0.3,-0.37,5.85,-0.07,0.8666666666666667,2.466666666666667,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5333333333333333,1.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0
60784,0.8,0.8,8.6,-1.4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60784,0.1,0.45,7.71,-0.89,4.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
60784,-0.3,0.2,7.25,-0.46,3.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
60784,5.5,1.52,8.55,1.3,2.5,2.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
60784,1.9,1.6,7.97,-0.58,2.2,1.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0
60784,0.4,1.4,6.76,-1.21,2.1666666666666665,1.6666666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333334,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
60788,2.1,2.1,7.65,-0.35,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60788,15.8,8.95,12.12,4.47,2.0,2.5,0.0,0.0,0.5,0.5,1.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60788,9.5,9.13,13.1,0.98,2.3333333333333335,2.6666666666666665,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60788,2.5,7.47,12.34,-0.76,2.0,3.75,0.25,0.0,1.0,1.0,0.5,1.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60788,1.1,6.2,12.01,-0.33,1.8,3.4,0.2,0.0,0.8,0.8,0.4,1.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60788,6.2,6.2,13.03,1.02,1.8333333333333333,3.0,0.16666666666666666,0.0,0.6666666666666666,1.1666666666666667,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60788,0.2,5.34,11.8,-1.23,1.7142857142857142,2.7142857142857144,0.14285714285714285,0.0,0.5714285714285714,1.0,0.2857142857142857,0.8571428571428571,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60788,13.9,6.41,14.68,2.88,1.5,2.875,0.375,0.0,0.625,0.875,0.25,0.75,0.0,1.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60788,8.1,6.6,14.09,-0.59,1.3333333333333333,2.888888888888889,0.3333333333333333,0.0,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.6666666666666666,0.0,1.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60788,2.9,6.23,13.4,-0.69,1.4,2.7,0.3,0.0,0.7,0.7,0.3,0.6,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60788,-0.2,5.65,12.78,-0.62,1.3636363636363635,2.727272727272727,0.2727272727272727,0.0,0.6363636363636364,0.7272727272727273,0.2727272727272727,0.5454545454545454,0.0,0.9090909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60788,-2.8,4.95,11.52,-1.26,1.3333333333333333,2.5833333333333335,0.25,0.0,0.5833333333333334,0.6666666666666666,0.25,0.5,0.0,0.8333333333333334,0.5,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
60788,3.2,4.82,12.55,1.03,1.3076923076923077,2.4615384615384617,0.23076923076923078,0.0,0.7692307692307693,0.6153846153846154,0.23076923076923078,0.46153846153846156,0.0,0.7692307692307693,0.46153846153846156,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
60788,1.1,4.55,11.94,-0.61,1.3571428571428572,2.4285714285714284,0.21428571428571427,0.0,0.7142857142857143,0.6428571428571429,0.21428571428571427,0.42857142857142855,0.0,0.7142857142857143,0.42857142857142855,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
60788,2.9,4.44,12.21,0.27,1.4,2.6,0.2,0.0,0.7333333333333333,0.6666666666666666,0.2,0.4,0.0,0.7333333333333333,0.4,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
60788,9.7,4.77,13.49,1.28,1.5,2.6875,0.1875,0.0,0.75,0.75,0.25,0.4375,0.0,0.6875,0.4375,0.0,0.0625,0.0,0.0,0.0,0.0,0.0
60788,-1,4.43,11.56,-1.93,1.588235294117647,3.0588235294117645,0.17647058823529413,0.0,0.7058823529411765,0.7647058823529411,0.23529411764705882,0.4117647058823529,0.0,0.6470588235294118,0.47058823529411764,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0
60788,-3.5,3.99,11.02,-0.54,1.5,3.1666666666666665,0.16666666666666666,0.0,0.6666666666666666,0.7222222222222222,0.2222222222222222,0.3888888888888889,0.0,0.6111111111111112,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
60788,1.5,3.86,11.89,0.87,1.5263157894736843,3.210526315789474,0.15789473684210525,0.0,0.631578947368421,0.6842105263157895,0.21052631578947367,0.3684210526315789,0.0,0.631578947368421,0.42105263157894735,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0
60788,4.6,3.9,12.38,0.49,1.5,3.1,0.15,0.0,0.7,0.7,0.2,0.35,0.0,0.65,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0
60788,10.6,4.22,13.4,1.02,1.4761904761904763,3.0476190476190474,0.14285714285714285,0.0,0.7619047619047619,0.7142857142857143,0.23809523809523808,0.3333333333333333,0.0,0.6190476190476191,0.38095238095238093,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0
60788,5.6,4.28,12.75,-0.65,1.5,3.409090909090909,0.13636363636363635,0.0,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.3181818181818182,0.0,0.6363636363636364,0.4090909090909091,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0
60791,0.2,0.2,2.53,-0.47,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60795,1.7,1.7,3.67,-0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
60795,1,1.35,3.56,-0.11,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.5
60795,14,5.57,6.52,2.96,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0,1.0
60795,13,7.43,7.49,0.97,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.75,0.0,1.0
60803,1.7,1.7,11.13,-1.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60803,2.2,1.95,10.06,-1.07,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
